User,Card,Year,Month,Day,Time,Amount,Use Chip,Merchant Name,Merchant City,Merchant State,Zip,MCC,Errors?
1689,1,2019,3,14,11:54,$2.57,Chip Transaction,3.01718E+18,Rome,Italy,,5921,
0,3,2019,9,18,07:38,$782.32,Swipe Transaction,1.3252E+18,Rosemead,CA,91770,3132,
0,1,2019,6,15,13:39,$70.11,Chip Transaction,-5.47568E+18,Monterey Park,CA,91755,5942,
742,2,2019,7,20,15:18,$59.04,Chip Transaction,6.99836E+18,Rome,Italy,,5411,
796,1,2019,2,15,16:56,$33.52,Swipe Transaction,-3.39554E+18,Rome,Italy,,5311,
1327,3,2019,3,14,18:47,$52.74,Chip Transaction,-7.5187E+18,Rome,Italy,,5813,
1316,2,2019,2,5,10:30,$5.51,Chip Transaction,-5.16204E+18,Rome,Italy,,5541,
1717,4,2019,8,2,19:08,$5.89,Swipe Transaction,9.05774E+18,Rome,Italy,,5311,
450,0,2019,4,5,19:15,$453.09,Chip Transaction,-3.94366E+18,Rome,Italy,,5712,
2,0,2020,2,25,14:40,$47.37,Online Transaction,-6.45844E+18, ONLINE,,,4784,
1,3,2019,2,19,10:06,$65.50,Chip Transaction,-6.76107E+18,Corona,NY,11368,5310,
2,0,2019,11,7,07:49,$8.37,Swipe Transaction,2.02755E+18,West Covina,CA,91792,5541,
1062,6,2019,7,26,12:56,$154.89,Chip Transaction,-2.45178E+17,Rome,Italy,,5311,
0,3,2019,1,21,06:29,$160.89,Swipe Transaction,2.02755E+18,Mira Loma,CA,91752,5541,
0,2,2019,3,17,05:52,$29.43,Chip Transaction,5.81722E+18,La Verne,CA,91750,5912,
802,2,2019,4,19,12:45,$71.03,Chip Transaction,7.48862E+18,Rome,Italy,,5651,
0,0,2019,3,3,06:50,$122.99,Chip Transaction,2.02755E+18,Mira Loma,CA,91752,5541,
628,0,2019,7,23,16:03,$29.80,Chip Transaction,3.18952E+18,Rome,Italy,,5311,
0,3,2019,1,13,02:09,$125.94,Swipe Transaction,-1.61222E+18,Shrewsbury,MA,1545,3387,
1366,1,2019,5,22,19:45,$122.22,Chip Transaction,4.8349E+17,Rome,Italy,,3504,
1478,3,2019,5,25,11:36,$232.00,Chip Transaction,1.7153E+18,Rome,Italy,,3722,
1324,0,2019,6,22,18:06,$67.69,Chip Transaction,9.05774E+18,Rome,Italy,,5311,
1163,5,2019,1,26,13:11,$44.07,Chip Transaction,-3.39554E+18,Rome,Italy,,5311,
0,3,2019,2,6,20:52,$71.40,Swipe Transaction,-1.60579E+18,La Verne,CA,91750,5812,
2,0,2019,6,22,23:46,$1.46,Chip Transaction,6.6665E+18,West Covina,CA,91792,5499,
0,0,2020,2,16,11:50,$1.75,Chip Transaction,6.6665E+18,La Verne,CA,91750,5499,
0,3,2019,3,31,16:46,$16.09,Swipe Transaction,-8.68256E+16,La Verne,CA,91750,7230,
802,2,2019,3,30,17:09,$0.55,Chip Transaction,3.18952E+18,Rome,Italy,,5311,
0,1,2019,10,26,23:52,$141.84,Chip Transaction,-8.82177E+18,Detroit,MI,48202,7011,"Bad PIN,"
0,0,2019,10,12,12:47,$32.16,Chip Transaction,3.18952E+18,La Verne,CA,91750,5311,
0,2,2019,4,22,07:41,$55.86,Chip Transaction,-5.47568E+18,Monterey Park,CA,91755,5942,
1,3,2020,2,1,07:02,$16.00,Chip Transaction,1.79919E+18,Little Neck,NY,11363,5499,
1641,1,2019,6,4,14:55,$1.50,Chip Transaction,5.50735E+18,Rome,Italy,,4121,
1844,2,2019,10,8,12:24,$35.89,Chip Transaction,-3.39554E+18,Rome,Italy,,5311,
2,0,2019,10,29,09:32,$51.28,Online Transaction,-6.45844E+18, ONLINE,,,4784,
1798,0,2019,3,19,16:03,$2.47,Chip Transaction,6.99836E+18,Rome,Italy,,5411,
482,4,2019,4,11,16:02,$32.16,Chip Transaction,5.90183E+17,Rome,Italy,,5094,
790,1,2019,1,22,17:52,$6.96,Chip Transaction,-8.83014E+18,Rome,Italy,,5211,
2,0,2019,3,18,09:30,$44.65,Online Transaction,-6.45844E+18, ONLINE,,,4784,
2,0,2019,9,30,04:56,$22.06,Online Transaction,-6.45844E+18, ONLINE,,,4784,
2,0,2019,12,13,23:55,$0.80,Chip Transaction,6.6665E+18,West Covina,CA,91792,5499,
1,3,2019,9,27,22:26,$69.24,Chip Transaction,5.56161E+18,Little Neck,NY,11363,7230,
0,2,2019,5,20,20:10,$276.19,Online Transaction,2.7434E+18, ONLINE,,,4899,
611,0,2019,1,29,11:41,$9.77,Chip Transaction,8.40186E+18,Rome,Italy,,3006,
1242,4,2019,9,6,11:14,$1.10,Chip Transaction,6.34125E+18,Rome,Italy,,7210,
1129,0,2019,5,10,17:06,$173.74,Chip Transaction,-1.12121E+17,Rome,Italy,,3509,
1,1,2019,12,24,12:30,$116.48,Chip Transaction,-6.73834E+18,Corona,NY,11368,7538,
1641,1,2019,5,30,13:33,$0.88,Chip Transaction,9.05774E+18,Rome,Italy,,5311,
517,3,2019,4,26,14:56,$0.21,Chip Transaction,-8.83014E+18,Rome,Italy,,5211,
441,0,2019,6,20,19:59,$31.96,Chip Transaction,-3.39554E+18,Rome,Italy,,5311,
913,1,2019,4,30,19:52,$21.11,Swipe Transaction,5.90183E+17,Rome,Italy,,5094,
2,0,2019,6,10,10:01,$-98.00,Swipe Transaction,2.02755E+18,West Covina,CA,91792,5541,
0,3,2019,10,3,20:08,$92.93,Swipe Transaction,-4.50054E+18,La Verne,CA,91750,5814,
1207,0,2019,10,5,12:11,$242.51,Chip Transaction,-2.45178E+17,Rome,Italy,,5311,
0,1,2019,6,9,13:00,$-74.00,Chip Transaction,-1.28808E+18,La Verne,CA,91750,5499,
0,3,2019,8,9,06:42,$42.94,Swipe Transaction,-7.27612E+17,Monterey Park,CA,91754,5411,
854,3,2019,9,21,13:09,$17.29,Chip Transaction,-2.45178E+17,Rome,Italy,,5311,
341,2,2019,4,11,17:25,$7.16,Chip Transaction,7.48862E+18,Rome,Italy,,5651,
745,1,2019,10,8,18:58,$17.70,Swipe Transaction,2.02755E+18,Rome,Italy,,5541,
0,3,2019,12,6,21:18,$111.00,Swipe Transaction,1.7153E+18,San Diego,CA,92110,3722,
0,2,2019,8,31,06:54,$46.75,Chip Transaction,4.06065E+18,La Verne,CA,91750,5411,
605,5,2019,2,28,16:16,$1.08,Chip Transaction,3.41453E+18,Rome,Italy,,5651,
0,1,2019,6,9,13:27,$9.28,Chip Transaction,2.02755E+18,Mira Loma,CA,91752,5541,
2,0,2019,5,11,10:41,$13.56,Chip Transaction,-1.24089E+17,Niagara Falls,NY,14303,5411,
0,3,2019,4,27,05:43,$44.24,Swipe Transaction,5.81722E+18,La Verne,CA,91750,5912,
1178,1,2019,9,7,11:24,$54.05,Chip Transaction,5.90183E+17,Rome,Italy,,5094,
785,0,2019,5,28,14:36,$78.45,Chip Transaction,6.0514E+18,Rome,Italy,,5310,
1681,3,2019,1,1,11:10,$78.00,Chip Transaction,1.79919E+18,Rome,Italy,,5499,
2,0,2019,4,29,04:41,$42.36,Online Transaction,-6.45844E+18, ONLINE,,,4784,
1,1,2019,5,1,06:32,$91.06,Chip Transaction,-3.22224E+18,Little Neck,NY,11363,5651,
1,1,2019,11,22,06:42,$119.20,Chip Transaction,-3.39554E+18,Oakland Gardens,NY,11364,5311,
2,0,2019,12,11,04:54,$49.93,Online Transaction,-6.45844E+18, ONLINE,,,4784,
2,0,2019,10,21,22:55,$1.87,Chip Transaction,6.6665E+18,West Covina,CA,91792,5499,
1,3,2019,4,7,06:12,$74.75,Online Transaction,4.24134E+18, ONLINE,,,4814,
1,1,2020,2,25,13:43,$51.26,Chip Transaction,6.12657E+18,Little Neck,NY,11363,7538,
1621,3,2019,8,16,15:32,$6.23,Chip Transaction,6.0514E+18,Rome,Italy,,5310,
0,3,2020,2,8,06:07,$145.04,Swipe Transaction,1.91348E+18,La Verne,CA,91750,5300,
1,1,2019,12,25,07:23,$627.51,Swipe Transaction,8.40186E+18,Memphis,TN,38135,3006,
0,3,2019,2,20,20:11,$90.76,Swipe Transaction,-1.60579E+18,La Verne,CA,91750,5812,
0,3,2019,6,21,06:23,$132.19,Swipe Transaction,-3.45515E+16,La Verne,CA,91750,5912,
2,0,2019,7,30,08:37,$43.78,Online Transaction,-6.45844E+18, ONLINE,,,4784,
531,2,2019,7,18,12:02,$52.02,Chip Transaction,9.05774E+18,Rome,Italy,,5311,
1,1,2019,2,7,08:06,$186.34,Chip Transaction,1.90253E+17,San Antonio,TX,78261,3359,"Insufficient Balance,"
2,0,2019,6,13,07:27,$8.64,Chip Transaction,-6.03533E+18,Alhambra,CA,91801,5812,
1689,1,2019,3,14,19:38,$17.23,Chip Transaction,-3.15872E+18,Rome,Italy,,5812,
2,0,2019,4,14,14:51,$47.25,Online Transaction,-6.45844E+18, ONLINE,,,4784,
583,2,2019,4,27,10:39,$41.52,Chip Transaction,-7.5187E+18,Rome,Italy,,5813,
531,2,2019,8,1,10:51,$405.00,Chip Transaction,-3.36283E+18,Rome,Italy,,7011,
1,1,2019,5,17,21:28,$32.48,Chip Transaction,2.13217E+18,Little Neck,NY,11363,5813,
0,0,2019,10,18,06:59,$80.00,Chip Transaction,-4.28247E+18,Detroit,MI,48207,4829,
205,2,2019,10,8,11:27,$902.46,Chip Transaction,-3.94366E+18,Rome,Italy,,5712,
1,1,2020,2,3,08:20,$57.00,Chip Transaction,1.79919E+18,Little Neck,NY,11363,5499,
0,3,2019,12,6,20:05,$101.52,Swipe Transaction,-7.14966E+18,San Diego,CA,92107,5812,
1958,0,2019,7,25,17:52,$17.48,Chip Transaction,5.90183E+17,Rome,Italy,,5094,
0,0,2020,1,21,09:09,$44.98,Chip Transaction,3.95215E+18,La Verne,CA,91750,7538,
901,0,2019,5,9,18:37,$75.09,Swipe Transaction,9.05774E+18,Rome,Italy,,5311,
767,0,2019,7,2,14:50,$104.96,Chip Transaction,-3.94366E+18,Rome,Italy,,5712,
0,2,2020,1,16,06:37,$116.02,Chip Transaction,-7.27612E+17,Monterey Park,CA,91754,5411,
2,0,2019,7,27,11:05,$-78.00,Chip Transaction,1.79919E+18,Alhambra,CA,91801,5499,
1260,2,2019,6,28,17:42,$36.98,Chip Transaction,-2.45178E+17,Rome,Italy,,5311,
1,4,2019,8,24,21:26,$26.23,Chip Transaction,2.13217E+18,Little Neck,NY,11363,5813,
0,3,2019,9,13,10:33,$23.80,Swipe Transaction,-8.68256E+16,La Verne,CA,91750,7230,
2,0,2019,6,27,11:27,$38.75,Chip Transaction,1.79919E+18,Alhambra,CA,91801,5499,
1607,4,2019,10,8,14:06,$76.65,Chip Transaction,-3.39554E+18,Rome,Italy,,5311,
2,0,2019,6,3,06:38,$13.41,Chip Transaction,-4.89106E+18,West Covina,CA,91792,5411,
854,3,2019,9,20,17:58,$37.26,Chip Transaction,-7.5187E+18,Rome,Italy,,5813,
256,0,2019,7,5,12:00,$97.45,Chip Transaction,4.57388E+18,Rome,Italy,,5045,
866,1,2019,5,7,17:36,$343.05,Chip Transaction,1.7153E+18,Rome,Italy,,3722,
0,2,2019,6,3,14:13,$70.63,Chip Transaction,-2.45178E+17,La Verne,CA,91750,5311,
1169,4,2019,8,16,10:32,$15.81,Chip Transaction,5.50735E+18,Rome,Italy,,4121,
1487,4,2019,5,18,19:03,$2.80,Chip Transaction,2.02755E+18,Rome,Italy,,5541,
0,3,2019,4,19,06:53,$35.06,Swipe Transaction,-5.47568E+18,Monterey Park,CA,91755,5942,
1790,0,2019,4,4,14:16,$51.86,Chip Transaction,-7.27612E+17,Rome,Italy,,5411,
2,0,2019,12,4,14:43,$40.00,Chip Transaction,-4.28247E+18,Chula Vista,CA,91910,4829,
2,0,2019,9,18,15:40,$40.00,Chip Transaction,-4.28247E+18,Chula Vista,CA,91910,4829,
0,3,2019,2,27,06:18,$121.28,Swipe Transaction,5.81722E+18,La Verne,CA,91750,5912,"Insufficient Balance,"
487,2,2019,4,12,10:46,$11.01,Chip Transaction,1.79919E+18,Rome,Italy,,5499,
0,0,2020,1,2,06:17,$145.57,Chip Transaction,4.31901E+18,San Antonio,TX,78258,5300,
0,1,2019,4,11,13:25,$47.12,Online Transaction,-9.09268E+18, ONLINE,,,4900,
0,3,2019,9,23,06:14,$72.76,Swipe Transaction,-3.45515E+16,La Verne,CA,91750,5912,
2,0,2019,6,15,07:48,$11.91,Chip Transaction,6.04253E+18,West Covina,CA,91792,5912,
0,3,2019,7,4,06:01,$140.00,Swipe Transaction,-4.28247E+18,Mira Loma,CA,91752,4829,
1776,0,2019,9,10,11:07,$5.44,Chip Transaction,7.06958E+18,Rome,Italy,,5812,
866,0,2019,8,10,17:55,$133.40,Chip Transaction,1.7153E+18,Rome,Italy,,3722,
0,1,2019,7,23,13:45,$60.99,Chip Transaction,-2.45178E+17,La Verne,CA,91750,5311,
1,1,2019,8,18,08:14,$90.06,Chip Transaction,-5.16204E+18,Little Neck,NY,11363,5541,
1505,1,2019,9,7,14:04,$580.34,Chip Transaction,-8.80451E+18,Rome,Italy,,5712,
2,0,2019,7,17,23:43,$1.93,Chip Transaction,6.6665E+18,West Covina,CA,91792,5499,
100,3,2019,4,11,16:29,$31.61,Chip Transaction,-5.16204E+18,Rome,Italy,,5541,
1,3,2019,3,16,13:01,$0.59,Chip Transaction,9.70328E+16,Oakland Gardens,NY,11364,5411,
785,0,2019,5,16,16:07,$61.09,Chip Transaction,-1.6423E+18,Rome,Italy,,5912,
531,2,2019,7,27,15:40,$425.00,Chip Transaction,-1.12121E+17,Rome,Italy,,3509,
1744,1,2019,5,21,11:17,$97.16,Chip Transaction,-8.31922E+18,Rome,Italy,,5661,
1,1,2019,5,2,18:54,$66.14,Chip Transaction,-2.74491E+18,El Dorado,AR,71730,5812,
548,0,2019,8,27,10:58,$101.99,Chip Transaction,6.0514E+18,Rome,Italy,,5310,"Insufficient Balance,"
0,0,2019,4,15,05:56,$130.47,Chip Transaction,2.02755E+18,Mira Loma,CA,91752,5541,
1,2,2019,5,21,11:01,$71.51,Chip Transaction,-5.65725E+18,Little Neck,NY,11363,5411,
1607,3,2019,10,24,10:58,$190.72,Chip Transaction,4.57388E+18,Rome,Italy,,5045,
1316,2,2019,2,16,15:13,$0.75,Chip Transaction,-2.45178E+17,Rome,Italy,,5311,
2,0,2019,12,2,23:51,$1.75,Chip Transaction,6.6665E+18,West Covina,CA,91792,5499,
2,0,2019,3,5,17:14,$13.15,Chip Transaction,8.7556E+17,West Covina,CA,91792,5921,
0,3,2019,7,30,06:03,$133.04,Swipe Transaction,-7.27612E+17,Monterey Park,CA,91754,5411,
0,3,2019,9,9,06:18,$117.29,Swipe Transaction,-3.45515E+16,La Verne,CA,91750,5912,
1,3,2019,2,21,14:08,$13.81,Chip Transaction,9.70328E+16,Oakland Gardens,NY,11364,5411,
1178,1,2019,8,24,19:51,$33.31,Chip Transaction,-8.80451E+18,Rome,Italy,,5712,
487,2,2019,4,11,12:55,$62.38,Chip Transaction,9.05774E+18,Rome,Italy,,5311,
0,3,2020,1,15,06:02,$149.30,Swipe Transaction,-3.45515E+16,La Verne,CA,91750,5912,
0,0,2019,2,26,06:34,$40.16,Chip Transaction,5.81722E+18,La Verne,CA,91750,5912,
1776,0,2019,8,31,12:46,$23.13,Chip Transaction,5.90183E+17,Rome,Italy,,5094,
882,0,2019,2,8,15:48,$13.91,Chip Transaction,-7.27612E+17,Rome,Italy,,5411,
2,0,2019,6,18,04:31,$42.92,Online Transaction,-6.45844E+18, ONLINE,,,4784,
0,1,2019,12,11,13:09,$-67.00,Chip Transaction,-1.28808E+18,La Verne,CA,91750,5499,
0,3,2019,5,6,20:23,$40.52,Swipe Transaction,-1.60579E+18,La Verne,CA,91750,5812,
1414,0,2019,3,9,15:27,$50.56,Chip Transaction,-7.5187E+18,Rome,Italy,,5813,
1571,4,2019,3,30,15:38,$6.05,Chip Transaction,-7.14667E+18,Rome,Italy,,5970,
377,2,2019,9,6,11:13,$203.32,Chip Transaction,6.0514E+18,Rome,Italy,,5310,
1780,1,2019,3,9,12:06,$44.23,Swipe Transaction,6.66197E+18,Rome,Italy,,5211,
0,3,2020,1,22,06:14,$86.39,Swipe Transaction,-3.45515E+16,La Verne,CA,91750,5912,
0,3,2019,5,2,05:48,$117.96,Swipe Transaction,3.52721E+18,La Verne,CA,91750,5300,"Insufficient Balance,"
1895,0,2019,1,31,12:26,$62.50,Chip Transaction,9.05774E+18,Rome,Italy,,5311,
1,3,2019,8,15,13:11,$10.27,Chip Transaction,-5.16204E+18,Little Neck,NY,11363,5541,
813,4,2019,1,18,11:56,$114.78,Chip Transaction,6.0514E+18,Rome,Italy,,5310,"Bad PIN,"
0,0,2019,11,1,06:17,$121.20,Chip Transaction,-7.27612E+17,Monterey Park,CA,91754,5411,
1790,0,2019,3,26,18:43,$36.63,Chip Transaction,-3.39554E+18,Rome,Italy,,5311,
1,1,2019,7,14,05:10,$19.98,Online Transaction,-5.21142E+17, ONLINE,,,5815,
0,1,2019,5,31,06:38,$49.58,Chip Transaction,-7.27612E+17,Monterey Park,CA,91754,5411,
165,0,2019,5,11,13:56,$2.50,Chip Transaction,3.18952E+18,Rome,Italy,,5311,"Technical Glitch,"
6,1,2019,3,23,16:59,$20.59,Chip Transaction,7.48862E+18,Rome,Italy,,5651,
1885,1,2019,7,9,17:53,$55.34,Chip Transaction,3.41453E+18,Rome,Italy,,5651,
1398,0,2019,3,9,13:43,$16.20,Chip Transaction,5.90183E+17,Rome,Italy,,5094,
1,2,2019,10,15,22:22,$69.24,Chip Transaction,5.56161E+18,Little Neck,NY,11363,7230,
1505,1,2019,8,27,10:56,$53.73,Chip Transaction,8.18129E+18,Rome,Italy,,5661,
0,3,2019,10,17,13:02,$13.32,Swipe Transaction,-4.33423E+18,Highland Park,MI,48203,5541,
1,2,2019,6,30,08:25,$67.81,Chip Transaction,1.79919E+18,Little Neck,NY,11363,5499,
0,0,2019,3,27,06:25,$106.67,Chip Transaction,1.91348E+18,La Verne,CA,91750,5300,
0,3,2019,12,17,06:06,$132.14,Swipe Transaction,3.52721E+18,La Verne,CA,91750,5300,
1,3,2019,6,23,15:13,$17.90,Chip Transaction,6.09856E+18,Elmhurst,NY,11373,4214,
1,1,2020,2,21,06:15,$14.56,Chip Transaction,-5.16204E+18,Little Neck,NY,11363,5541,
0,1,2019,11,4,18:36,$6.59,Online Transaction,6.45521E+18, ONLINE,,,5815,
1419,3,2019,4,2,12:57,$9.92,Chip Transaction,3.18952E+18,Rome,Italy,,5311,
0,3,2019,2,17,06:19,$170.93,Swipe Transaction,1.91348E+18,La Verne,CA,91750,5300,
1109,0,2019,2,26,16:20,$43.24,Chip Transaction,-7.5187E+18,Rome,Italy,,5813,
2,0,2019,5,14,22:11,$34.98,Chip Transaction,3.63912E+18,Niagara Falls,NY,14304,5814,
0,3,2019,12,30,19:31,$109.96,Online Transaction,4.24134E+18, ONLINE,,,4814,
2,0,2019,2,22,16:35,$9.79,Chip Transaction,1.79919E+18,Alhambra,CA,91801,5499,
0,1,2019,2,5,21:46,$32.06,Swipe Transaction,-6.73317E+18,Mira Loma,CA,91752,7832,
2,0,2019,10,12,06:55,$12.31,Chip Transaction,-5.86136E+18,West Covina,CA,91792,5912,
943,1,2019,6,7,13:40,$7.96,Swipe Transaction,-3.15872E+18,Rome,Italy,,5812,
0,3,2019,10,21,06:24,$137.34,Swipe Transaction,-4.33423E+18,Highland Park,MI,48203,5541,
2,0,2019,2,16,06:35,$14.98,Chip Transaction,6.04253E+18,West Covina,CA,91792,5912,
0,2,2019,10,24,20:28,$86.59,Chip Transaction,-5.09543E+18,Detroit,MI,48202,5812,
2,1,2019,1,6,04:30,$30.41,Online Transaction,-6.45844E+18, ONLINE,,,4784,
44,0,2019,6,22,14:59,$0.05,Swipe Transaction,6.34125E+18,Rome,Italy,,7210,
1,1,2019,9,25,18:41,$38.97,Chip Transaction,-8.40529E+18,Jackson Heights,NY,11372,5651,
785,0,2019,5,25,19:31,$7.64,Chip Transaction,7.06958E+18,Rome,Italy,,5812,
1,2,2019,2,14,10:23,$64.32,Chip Transaction,6.66197E+18,Fresh Meadows,NY,11365,5211,
2,0,2020,1,7,16:47,$13.01,Chip Transaction,1.79919E+18,Alhambra,CA,91801,5499,
2,0,2020,2,8,05:55,$49.40,Online Transaction,-6.45844E+18, ONLINE,,,4784,"Bad Card Number,"
1,1,2019,11,10,13:44,$120.29,Chip Transaction,6.12657E+18,Little Neck,NY,11363,7538,
1234,3,2019,10,15,17:24,$170.39,Chip Transaction,-1.12121E+17,Rome,Italy,,3509,
365,2,2019,5,10,15:41,$2.78,Chip Transaction,6.0514E+18,Rome,Italy,,5310,
0,1,2019,2,16,13:33,$73.87,Chip Transaction,8.08093E+18,Monterey Park,CA,91754,5310,
777,2,2019,7,23,16:40,$172.55,Chip Transaction,6.66197E+18,Rome,Italy,,5211,"Bad PIN,"
0,3,2019,11,14,20:08,$75.48,Swipe Transaction,-1.60579E+18,La Verne,CA,91750,5812,
0,0,2019,4,21,06:38,$40.99,Chip Transaction,5.81722E+18,La Verne,CA,91750,5912,
0,2,2020,1,28,20:12,$78.10,Chip Transaction,-4.50054E+18,La Verne,CA,91750,5814,
1487,0,2019,8,16,11:29,$6.10,Chip Transaction,3.18952E+18,Rome,Italy,,5311,
1,1,2019,4,30,19:01,$115.32,Chip Transaction,-6.09472E+18,Little Neck,NY,11363,4900,
1298,2,2019,9,5,14:15,$9.04,Swipe Transaction,5.50735E+18,Rome,Italy,,4121,
413,1,2019,4,5,12:54,$28.08,Chip Transaction,6.0514E+18,Rome,Italy,,5310,
126,0,2019,8,16,19:42,$127.57,Chip Transaction,6.0514E+18,Rome,Italy,,5310,
1234,3,2019,10,11,10:53,$96.40,Chip Transaction,7.48862E+18,Rome,Italy,,5651,
0,2,2019,12,25,20:01,$80.89,Chip Transaction,-5.0235E+18,Mira Loma,CA,91752,5812,
262,0,2019,4,26,12:13,$121.97,Chip Transaction,6.99836E+18,Rome,Italy,,5411,
2,0,2019,7,17,04:47,$48.20,Online Transaction,-6.45844E+18, ONLINE,,,4784,
548,0,2019,8,29,17:43,$59.96,Chip Transaction,6.0514E+18,Rome,Italy,,5310,
1607,3,2019,10,22,13:02,$52.00,Chip Transaction,-1.28808E+18,Rome,Italy,,5499,
0,1,2019,3,29,06:09,$129.01,Chip Transaction,-3.45515E+16,La Verne,CA,91750,5912,
1,2,2019,5,23,13:46,$50.70,Chip Transaction,6.12657E+18,Little Neck,NY,11363,7538,
548,0,2019,8,17,12:30,$21.97,Chip Transaction,5.90183E+17,Rome,Italy,,5094,
1,2,2019,7,14,14:26,$185.52,Chip Transaction,4.55289E+18,Oakland,CA,94606,3596,
1,1,2019,3,23,11:20,$111.45,Chip Transaction,-1.12121E+17,New Britain,CT,6052,3509,
0,3,2020,2,3,06:12,$123.33,Swipe Transaction,-2.45178E+17,La Verne,CA,91750,5311,
1,2,2019,12,22,08:07,$-64.00,Chip Transaction,1.79919E+18,Little Neck,NY,11363,5499,
0,3,2019,1,9,06:28,$142.77,Swipe Transaction,1.13964E+18,Oxford,MA,1540,5541,
1,1,2019,4,6,10:04,$64.44,Chip Transaction,1.76341E+18,Little Neck,NY,11363,5912,
1478,3,2019,5,30,12:02,$7.65,Chip Transaction,5.50735E+18,Rome,Italy,,4121,
1191,3,2019,3,8,16:29,$6.14,Chip Transaction,-2.45178E+17,Rome,Italy,,5311,
2,0,2019,11,25,23:32,$1.84,Chip Transaction,6.6665E+18,West Covina,CA,91792,5499,
1579,2,2019,1,31,12:25,$19.89,Chip Transaction,5.50735E+18,Rome,Italy,,4121,
0,3,2019,8,20,06:20,$129.71,Swipe Transaction,-7.27612E+17,Monterey Park,CA,91754,5411,
1191,3,2019,3,30,17:38,$2.73,Chip Transaction,-2.45178E+17,Rome,Italy,,5311,
1,1,2019,1,25,10:43,$907.26,Chip Transaction,-6.79328E+17,Little Neck,NY,11363,5722,
2,0,2019,2,11,23:08,$0.97,Chip Transaction,6.6665E+18,West Covina,CA,91792,5499,
2,0,2019,7,27,11:07,$78.00,Chip Transaction,1.79919E+18,Alhambra,CA,91801,5499,
1,3,2019,11,17,18:02,$61.47,Chip Transaction,-5.0235E+18,Little Neck,NY,11363,5812,
901,1,2019,4,27,15:46,$13.02,Chip Transaction,5.50735E+18,Rome,Italy,,4121,
1571,4,2019,4,2,13:17,$76.00,Chip Transaction,-5.16204E+18,Rome,Italy,,5541,
0,2,2019,2,12,12:42,$120.93,Online Transaction,3.69472E+18, ONLINE,,,4722,
1414,0,2019,3,5,16:32,$18.37,Chip Transaction,4.7517E+18,Rome,Italy,,5814,
1776,1,2019,1,12,16:02,$42.46,Chip Transaction,6.0514E+18,Rome,Italy,,5310,
2,0,2019,7,18,17:00,$24.97,Chip Transaction,-4.89106E+18,West Covina,CA,91792,5411,
2,0,2019,3,4,04:12,$56.90,Online Transaction,-6.45844E+18, ONLINE,,,4784,
1242,4,2019,8,31,12:07,$288.35,Chip Transaction,-1.12121E+17,Rome,Italy,,3509,
98,3,2019,1,22,11:56,$76.23,Chip Transaction,-8.40529E+18,Rome,Italy,,5651,
1725,0,2019,8,2,13:41,$94.70,Chip Transaction,2.91975E+18,Rome,Italy,,5932,
2,0,2019,2,2,07:56,$8.73,Chip Transaction,4.72291E+18,Alhambra,CA,91801,5411,
1780,3,2019,6,13,16:34,$167.33,Swipe Transaction,9.05774E+18,Rome,Italy,,5311,
0,3,2019,7,25,06:12,$126.97,Swipe Transaction,3.52721E+18,La Verne,CA,91750,5300,
165,0,2019,4,26,18:34,$143.21,Chip Transaction,-8.83014E+18,Rome,Italy,,5211,
1895,0,2019,2,1,10:45,$8.96,Chip Transaction,5.90183E+17,Rome,Italy,,5094,
1242,4,2019,9,3,11:45,$361.00,Chip Transaction,-3.36283E+18,Rome,Italy,,7011,
1790,0,2019,3,19,10:58,$0.44,Chip Transaction,6.99836E+18,Rome,Italy,,5411,
0,2,2019,11,20,13:42,$6.28,Chip Transaction,2.02755E+18,Mira Loma,CA,91752,5541,
1398,0,2019,3,14,14:20,$0.05,Chip Transaction,9.05774E+18,Rome,Italy,,5311,
2,0,2019,9,4,14:47,$14.97,Online Transaction,-6.45844E+18, ONLINE,,,4784,
0,3,2019,7,21,13:31,$33.63,Swipe Transaction,-7.14667E+18,Monterey Park,CA,91755,5970,
1,2,2019,8,5,06:42,$93.24,Chip Transaction,6.69846E+18,Fresh Meadows,NY,11366,4814,
1191,3,2019,3,21,16:01,$9.61,Chip Transaction,4.57388E+18,Rome,Italy,,5045,
0,3,2019,11,27,11:11,$266.71,Swipe Transaction,3.12926E+18,La Verne,CA,91750,8011,
1,2,2019,2,20,18:17,$100.72,Chip Transaction,1.76341E+18,Little Neck,NY,11363,5912,
1316,2,2019,2,23,14:00,$586.21,Chip Transaction,-8.80451E+18,Rome,Italy,,5712,
901,1,2019,4,9,15:52,$70.57,Chip Transaction,-2.45178E+17,Rome,Italy,,5311,
0,1,2019,1,14,06:29,$108.72,Chip Transaction,1.91348E+18,La Verne,CA,91750,5300,
0,3,2019,10,28,06:27,$128.59,Swipe Transaction,3.52721E+18,La Verne,CA,91750,5300,
0,1,2019,2,21,06:08,$151.71,Chip Transaction,-7.27612E+17,Monterey Park,CA,91754,5411,
790,1,2019,1,26,17:36,$2.42,Chip Transaction,6.99836E+18,Rome,Italy,,5411,
0,3,2019,9,18,20:13,$95.91,Swipe Transaction,-5.0235E+18,Mira Loma,CA,91752,5812,
0,0,2019,5,1,20:24,$81.60,Chip Transaction,-4.50054E+18,La Verne,CA,91750,5814,
745,1,2019,10,8,18:57,$-55.00,Swipe Transaction,2.02755E+18,Rome,Italy,,5541,
